product_name,year,month,us_city_average_retail_price
Bananas,2022,2,0.628
Bananas,2022,3,0.642
Bananas,2022,4,0.637
Bananas,2022,5,0.642
Bananas,2022,6,0.64
Bananas,2022,7,0.64
Bananas,2022,8,0.643
Bananas,2022,9,0.643
Bananas,2022,10,0.634
Bananas,2022,11,0.631
Bananas,2022,12,0.628
