product_name,year,month,us_city_average_retail_price
Pork,2018,4,3.7523359270016137
Pork,2018,5,3.7408350587735337
Pork,2018,6,3.6965458028122646
Pork,2018,7,3.73066489381603
Pork,2018,8,3.8165423822958577
Pork,2018,9,3.78511326579021
Pork,2018,10,3.7268799967036035
Pork,2018,11,3.700520056361485
Pork,2018,12,3.739808854409897
Pork,2019,1,3.7140210321915004
Pork,2019,2,3.7314274714706825
Pork,2019,3,3.799471740873587
Pork,2019,4,3.787478392785368
Pork,2019,5,3.8826376585863365
Pork,2019,6,3.919982035369553
Pork,2019,7,3.926818926276492
Pork,2019,8,3.8958965985476057
Pork,2019,9,3.879179915561054
Pork,2019,10,3.9115137731726732
Pork,2019,11,3.860231570394835
Pork,2019,12,3.810940496722969
Pork,2020,1,3.837406268585261
Pork,2020,2,3.864326316101129
Pork,2020,3,3.8455038120516396
Pork,2020,4,3.8928167587222773
Pork,2020,5,4.048498447697626
Pork,2020,6,4.245116343981072
Pork,2020,7,4.178817649114455
Pork,2020,8,4.084428572106311
Pork,2020,9,4.052804082912089
Pork,2020,10,4.0842029402452935
Pork,2020,11,4.098458740372243
Pork,2020,12,4.119527353529855
Pork,2021,1,4.122249316376546
Pork,2021,2,4.153267469986013
Pork,2021,3,4.165238857338354
Pork,2021,4,4.3231245853534155
Pork,2021,5,4.38430959000538
Pork,2021,6,4.545895550459386
Pork,2021,7,4.601641763825712
Pork,2021,8,4.650463824914469
Pork,2021,9,4.715529606777837
Pork,2021,10,4.816049241060785
Pork,2021,11,4.823176387117805
Pork,2021,12,4.736853250995158
