product_name,year,month,us_city_average_retail_price
Cheddar cheese,2019,10,5.277
Cheddar cheese,2019,11,5.309
Cheddar cheese,2019,12,5.302
Cheddar cheese,2020,1,5.204
Cheddar cheese,2020,2,5.381
Cheddar cheese,2020,3,5.329
Cheddar cheese,2020,4,5.453
Cheddar cheese,2020,5,5.558
Cheddar cheese,2020,6,5.619
Cheddar cheese,2020,7,5.517
Cheddar cheese,2020,8,5.572
Cheddar cheese,2020,9,5.611
Cheddar cheese,2020,10,5.583
Cheddar cheese,2020,11,5.589
Cheddar cheese,2020,12,5.54
Cheddar cheese,2021,1,5.656
Cheddar cheese,2021,2,5.6
Cheddar cheese,2021,3,5.682
Cheddar cheese,2021,4,5.441
Cheddar cheese,2021,5,5.421
Cheddar cheese,2021,6,5.386
Cheddar cheese,2021,7,5.392
Cheddar cheese,2021,8,5.336
Cheddar cheese,2021,9,5.387
Cheddar cheese,2021,10,5.396
Cheddar cheese,2021,11,5.326
Cheddar cheese,2021,12,5.257
Cheddar cheese,2022,1,5.315
Cheddar cheese,2022,2,5.447
Cheddar cheese,2022,3,5.486
Cheddar cheese,2022,4,5.656
Cheddar cheese,2022,5,5.645
Cheddar cheese,2022,6,5.777
Cheddar cheese,2022,7,5.855
Cheddar cheese,2022,8,5.995
Cheddar cheese,2022,9,6.084
Cheddar cheese,2022,10,5.96
Cheddar cheese,2022,11,5.933
Cheddar cheese,2022,12,5.995
