product_name,year,month,us_city_average_retail_price,category
Pork,1998,12,2.381,Animal Products
Pork,1999,1,2.334,Animal Products
Pork,1999,2,2.369,Animal Products
Pork,1999,3,2.371,Animal Products
Pork,1999,4,2.3480000000000003,Animal Products
Pork,1999,5,2.392,Animal Products
Pork,1999,6,2.412,Animal Products
Pork,1999,7,2.443,Animal Products
Pork,1999,8,2.468,Animal Products
Pork,1999,9,2.4814815,Animal Products
Pork,1999,10,2.447,Animal Products
Pork,1999,11,2.4466813,Animal Products
Pork,1999,12,2.4609199,Animal Products
Pork,2000,1,2.4567877999999994,Animal Products
Pork,2000,2,2.5097305,Animal Products
Pork,2000,3,2.5281022,Animal Products
Pork,2000,4,2.5550021,Animal Products
Pork,2000,5,2.5623346,Animal Products
Pork,2000,6,2.6031771000000004,Animal Products
Pork,2000,7,2.6228617,Animal Products
Pork,2000,8,2.6563357,Animal Products
Pork,2000,9,2.6500321,Animal Products
Pork,2000,10,2.6214212000000003,Animal Products
Pork,2000,11,2.5928374,Animal Products
Pork,2000,12,2.625436,Animal Products
Pork,2001,1,2.6059815,Animal Products
Pork,2001,2,2.6153909,Animal Products
Pork,2001,3,2.654194,Animal Products
Pork,2001,4,2.633265,Animal Products
Pork,2001,5,2.6694997,Animal Products
Pork,2001,6,2.7089132,Animal Products
Pork,2001,7,2.7047271,Animal Products
Pork,2001,8,2.7632755,Animal Products
Pork,2001,9,2.7808061000000004,Animal Products
Pork,2001,10,2.7642773,Animal Products
Pork,2001,11,2.7125945,Animal Products
Pork,2001,12,2.7144653,Animal Products
Pork,2002,1,2.7075348000000004,Animal Products
Pork,2002,2,2.7171849999999997,Animal Products
Pork,2002,3,2.7029527,Animal Products
Pork,2002,4,2.6668579,Animal Products
Pork,2002,5,2.6988034,Animal Products
Pork,2002,6,2.6662188,Animal Products
Pork,2002,7,2.6416479,Animal Products
Pork,2002,8,2.6660167,Animal Products
Pork,2002,9,2.6163297,Animal Products
Pork,2002,10,2.609500390048413,Animal Products
Pork,2002,11,2.591268930392685,Animal Products
Pork,2002,12,2.60588240387305,Animal Products
Pork,2003,1,2.5817076469607314,Animal Products
Pork,2003,2,2.6260614917159764,Animal Products
Pork,2003,3,2.6182503425497576,Animal Products
Pork,2003,4,2.638486438676708,Animal Products
Pork,2003,5,2.5845992525013446,Animal Products
Pork,2003,6,2.6442365436793978,Animal Products
Pork,2003,7,2.663299192845616,Animal Products
Pork,2003,8,2.7063893265734267,Animal Products
Pork,2003,9,2.7259772530930606,Animal Products
Pork,2003,10,2.704571793975256,Animal Products
Pork,2003,11,2.721740548682087,Animal Products
Pork,2003,12,2.680148491769769,Animal Products
Pork,2004,1,2.692927681818182,Animal Products
Pork,2004,2,2.69049732049489,Animal Products
Pork,2004,3,2.696030647552448,Animal Products
Pork,2004,4,2.713345116083916,Animal Products
Pork,2004,5,2.762332689026358,Animal Products
Pork,2004,6,2.8297428271651426,Animal Products
Pork,2004,7,2.8474242232920925,Animal Products
Pork,2004,8,2.885454767509413,Animal Products
Pork,2004,9,2.897611104518558,Animal Products
Pork,2004,10,2.887337992361485,Animal Products
Pork,2004,11,2.811126888488435,Animal Products
Pork,2004,12,2.7867785277030657,Animal Products
Pork,2005,1,2.833761949811727,Animal Products
Pork,2005,2,2.8399258232920928,Animal Products
Pork,2005,3,2.811699882947822,Animal Products
Pork,2005,4,2.849112196772458,Animal Products
Pork,2005,5,2.8925659420656267,Animal Products
Pork,2005,6,2.860456993437332,Animal Products
Pork,2005,7,2.840309226035503,Animal Products
Pork,2005,8,2.821015989564282,Animal Products
Pork,2005,9,2.8259614774072084,Animal Products
Pork,2005,10,2.792312432651963,Animal Products
Pork,2005,11,2.770013363044648,Animal Products
Pork,2005,12,2.7861261812802582,Animal Products
Pork,2006,1,2.7629366464766,Animal Products
Pork,2006,2,2.7962538790747717,Animal Products
Pork,2006,3,2.7629366464766,Animal Products
Pork,2006,4,2.796117305594405,Animal Products
Pork,2006,5,2.7661276973103823,Animal Products
Pork,2006,6,2.79918435809575,Animal Products
Pork,2006,7,2.842224421086606,Animal Products
Pork,2006,8,2.8499638763313606,Animal Products
Pork,2006,9,2.8821594210866057,Animal Products
Pork,2006,10,2.8661971227541687,Animal Products
Pork,2006,11,2.79514733986014,Animal Products
Pork,2006,12,2.768183682947821,Animal Products
Pork,2007,1,2.8024306985174827,Animal Products
Pork,2007,2,2.7973301202775684,Animal Products
Pork,2007,3,2.8246380079612696,Animal Products
Pork,2007,4,2.8134016232920924,Animal Products
Pork,2007,5,2.873527673620225,Animal Products
Pork,2007,6,2.908801338816568,Animal Products
Pork,2007,7,2.936390375255513,Animal Products
Pork,2007,8,2.931334840215169,Animal Products
Pork,2007,9,2.906115452148467,Animal Products
Pork,2007,10,2.929336314930607,Animal Products
Pork,2007,11,2.863393283791286,Animal Products
Pork,2007,12,2.859429175126412,Animal Products
Pork,2008,1,2.8556147535578265,Animal Products
Pork,2008,2,2.825293452589564,Animal Products
Pork,2008,3,2.833110396931683,Animal Products
Pork,2008,4,2.858482699423345,Animal Products
Pork,2008,5,2.903375526672404,Animal Products
Pork,2008,6,2.932542598788596,Animal Products
Pork,2008,7,2.961661862810113,Animal Products
Pork,2008,8,3.0170031960774613,Animal Products
Pork,2008,9,3.02610276386014,Animal Products
Pork,2008,10,3.0169763373405054,Animal Products
Pork,2008,11,3.0026206620182894,Animal Products
Pork,2008,12,3.0052341022334583,Animal Products
Pork,2009,1,2.9963644159462075,Animal Products
Pork,2009,2,2.9612495162947816,Animal Products
Pork,2009,3,2.942435798788596,Animal Products
Pork,2009,4,2.9139253863453467,Animal Products
Pork,2009,5,2.9540618661280256,Animal Products
Pork,2009,6,2.953880412882194,Animal Products
Pork,2009,7,2.9572894608262503,Animal Products
Pork,2009,8,2.9337315010091447,Animal Products
Pork,2009,9,2.9060133462721893,Animal Products
Pork,2009,10,2.880054108230232,Animal Products
Pork,2009,11,2.8178464565228616,Animal Products
Pork,2009,12,2.819989905325444,Animal Products
Pork,2010,1,2.877738997073694,Animal Products
Pork,2010,2,2.917120652763852,Animal Products
Pork,2010,3,2.914284390059171,Animal Products
Pork,2010,4,2.918730449510489,Animal Products
Pork,2010,5,3.0430335838558364,Animal Products
Pork,2010,6,3.1036595452286178,Animal Products
Pork,2010,7,3.1852188141409363,Animal Products
Pork,2010,8,3.2315961333146843,Animal Products
Pork,2010,9,3.299539181278106,Animal Products
Pork,2010,10,3.3625969040086066,Animal Products
Pork,2010,11,3.319702993342657,Animal Products
Pork,2010,12,3.188436073848305,Animal Products
Pork,2011,1,3.241326280576654,Animal Products
Pork,2011,2,3.283163989719203,Animal Products
Pork,2011,3,3.357412646760624,Animal Products
Pork,2011,4,3.376612726909091,Animal Products
Pork,2011,5,3.4841361362130177,Animal Products
Pork,2011,6,3.48108034181603,Animal Products
Pork,2011,7,3.4659094558450776,Animal Products
Pork,2011,8,3.5117053981409354,Animal Products
Pork,2011,9,3.5614797369445936,Animal Products
Pork,2011,10,3.4681523331038187,Animal Products
Pork,2011,11,3.510688405013448,Animal Products
Pork,2011,12,3.4607082837934366,Animal Products
Pork,2012,1,3.4950487571791284,Animal Products
Pork,2012,2,3.4946267016008608,Animal Products
Pork,2012,3,3.4899497348015056,Animal Products
Pork,2012,4,3.459474925039268,Animal Products
Pork,2012,5,3.4079633724583105,Animal Products
Pork,2012,6,3.396843474076385,Animal Products
Pork,2012,7,3.434385502089295,Animal Products
Pork,2012,8,3.5264262412931684,Animal Products
Pork,2012,9,3.507313179255513,Animal Products
Pork,2012,10,3.4842447371339427,Animal Products
Pork,2012,11,3.4783060911715973,Animal Products
Pork,2012,12,3.426591293663259,Animal Products
Pork,2013,1,3.451067008550834,Animal Products
Pork,2013,2,3.490771989045724,Animal Products
Pork,2013,3,3.517112717456697,Animal Products
Pork,2013,4,3.506931332167832,Animal Products
Pork,2013,5,3.5525742392296933,Animal Products
Pork,2013,6,3.616567521869822,Animal Products
Pork,2013,7,3.695673623681549,Animal Products
Pork,2013,8,3.757369076834857,Animal Products
Pork,2013,9,3.7921527153695536,Animal Products
Pork,2013,10,3.809327792817644,Animal Products
Pork,2013,11,3.776061338332436,Animal Products
Pork,2013,12,3.761305073357719,Animal Products
Pork,2014,1,3.7576444957504034,Animal Products
Pork,2014,2,3.7267530417105967,Animal Products
Pork,2014,3,3.830358297415815,Animal Products
Pork,2014,4,3.9499753037998926,Animal Products
Pork,2014,5,4.099182073508338,Animal Products
Pork,2014,6,4.1156136753007,Animal Products
Pork,2014,7,4.126859057174825,Animal Products
Pork,2014,8,4.199773116023668,Animal Products
Pork,2014,9,4.215491409850458,Animal Products
Pork,2014,10,4.148504969075848,Animal Products
Pork,2014,11,4.063854713844002,Animal Products
Pork,2014,12,3.991127533299624,Animal Products
Pork,2015,1,3.9894365185562135,Animal Products
Pork,2015,2,3.94115883340936,Animal Products
Pork,2015,3,3.8742708512296935,Animal Products
Pork,2015,4,3.7692813578138784,Animal Products
Pork,2015,5,3.6958632229263046,Animal Products
Pork,2015,6,3.703272449448091,Animal Products
Pork,2015,7,3.769481987507262,Animal Products
Pork,2015,8,3.834090976004303,Animal Products
Pork,2015,9,3.919232310224853,Animal Products
Pork,2015,10,3.9726225881032815,Animal Products
Pork,2015,11,3.917184098418505,Animal Products
Pork,2015,12,3.84578067883163,Animal Products
Pork,2016,1,3.793409782084992,Animal Products
Pork,2016,2,3.7383493846046254,Animal Products
Pork,2016,3,3.7597567561032816,Animal Products
Pork,2016,4,3.7986347378224856,Animal Products
Pork,2016,5,3.780866208398064,Animal Products
Pork,2016,6,3.769816466483056,Animal Products
Pork,2016,7,3.7813784575642826,Animal Products
Pork,2016,8,3.7980503091748257,Animal Products
Pork,2016,9,3.7889239818784297,Animal Products
Pork,2016,10,3.743201008079613,Animal Products
Pork,2016,11,3.625408352593868,Animal Products
Pork,2016,12,3.5831220982054868,Animal Products
Pork,2017,1,3.570141506491662,Animal Products
Pork,2017,2,3.643172879513717,Animal Products
Pork,2017,3,3.779861098341044,Animal Products
Pork,2017,4,3.747093793437332,Animal Products
Pork,2017,5,3.727683637936525,Animal Products
Pork,2017,6,3.755833622097902,Animal Products
Pork,2017,7,3.832853592120495,Animal Products
Pork,2017,8,3.935098024025821,Animal Products
Pork,2017,9,3.985390684843464,Animal Products
Pork,2017,10,3.9067077778418495,Animal Products
Pork,2017,11,3.786167095722432,Animal Products
Pork,2017,12,3.740465925811727,Animal Products
Pork,2018,1,3.749884949127488,Animal Products
Pork,2018,2,3.7395795102442175,Animal Products
Pork,2018,3,3.752661885755783,Animal Products
Pork,2018,4,3.7523359270016137,Animal Products
Pork,2018,5,3.7408350587735337,Animal Products
Pork,2018,6,3.6965458028122646,Animal Products
Pork,2018,7,3.73066489381603,Animal Products
Pork,2018,8,3.8165423822958577,Animal Products
Pork,2018,9,3.78511326579021,Animal Products
Pork,2018,10,3.726879996703604,Animal Products
Pork,2018,11,3.700520056361485,Animal Products
Pork,2018,12,3.739808854409897,Animal Products
Pork,2019,1,3.714021032191501,Animal Products
Pork,2019,2,3.7314274714706825,Animal Products
Pork,2019,3,3.799471740873587,Animal Products
Pork,2019,4,3.787478392785368,Animal Products
Pork,2019,5,3.882637658586337,Animal Products
Pork,2019,6,3.919982035369553,Animal Products
Pork,2019,7,3.926818926276492,Animal Products
Pork,2019,8,3.8958965985476057,Animal Products
Pork,2019,9,3.879179915561054,Animal Products
Pork,2019,10,3.911513773172673,Animal Products
Pork,2019,11,3.860231570394835,Animal Products
Pork,2019,12,3.810940496722969,Animal Products
Pork,2020,1,3.837406268585261,Animal Products
Pork,2020,2,3.864326316101129,Animal Products
Pork,2020,3,3.84550381205164,Animal Products
Pork,2020,4,3.892816758722277,Animal Products
Pork,2020,5,4.048498447697626,Animal Products
Pork,2020,6,4.245116343981072,Animal Products
Pork,2020,7,4.178817649114455,Animal Products
Pork,2020,8,4.084428572106311,Animal Products
Pork,2020,9,4.052804082912089,Animal Products
Pork,2020,10,4.0842029402452935,Animal Products
Pork,2020,11,4.098458740372243,Animal Products
Pork,2020,12,4.119527353529855,Animal Products
Pork,2021,1,4.122249316376546,Animal Products
Pork,2021,2,4.153267469986013,Animal Products
Pork,2021,3,4.165238857338354,Animal Products
Pork,2021,4,4.323124585353416,Animal Products
Pork,2021,5,4.38430959000538,Animal Products
Pork,2021,6,4.545895550459386,Animal Products
Pork,2021,7,4.601641763825712,Animal Products
Pork,2021,8,4.650463824914469,Animal Products
Pork,2021,9,4.715529606777837,Animal Products
Pork,2021,10,4.816049241060785,Animal Products
Pork,2021,11,4.823176387117805,Animal Products
Pork,2021,12,4.736853250995158,Animal Products
Rice,1980,1,0.484,Grains
Rice,1980,2,0.488,Grains
Rice,1980,3,0.489,Grains
Rice,1980,4,0.511,Grains
Rice,1980,5,0.51,Grains
Rice,1980,6,0.521,Grains
Rice,1980,7,0.523,Grains
Rice,1980,8,0.518,Grains
Rice,1980,9,0.517,Grains
Rice,1980,10,0.519,Grains
Rice,1980,11,0.52,Grains
Rice,1980,12,0.539,Grains
Rice,1981,1,0.551,Grains
Rice,1981,2,0.554,Grains
Rice,1981,3,0.563,Grains
Rice,1981,4,0.572,Grains
Rice,1981,5,0.575,Grains
Rice,1981,6,0.572,Grains
Rice,1981,7,0.574,Grains
Rice,1981,8,0.577,Grains
Rice,1981,9,0.567,Grains
Rice,1981,10,0.556,Grains
Rice,1981,11,0.55,Grains
Rice,1981,12,0.545,Grains
Rice,1982,1,0.545,Grains
Rice,1982,2,0.547,Grains
Rice,1982,3,0.516,Grains
Rice,1982,4,0.504,Grains
Rice,1982,5,0.508,Grains
Rice,1982,6,0.499,Grains
Rice,1982,7,0.496,Grains
Rice,1982,8,0.494,Grains
Rice,1982,9,0.491,Grains
Rice,1982,10,0.488,Grains
Rice,1982,11,0.487,Grains
Rice,1982,12,0.482,Grains
Rice,1983,1,0.486,Grains
Rice,1983,2,0.473,Grains
Rice,1983,3,0.468,Grains
Rice,1983,4,0.47,Grains
Rice,1983,5,0.468,Grains
Rice,1983,6,0.469,Grains
Rice,1983,7,0.475,Grains
Rice,1983,8,0.468,Grains
Rice,1983,9,0.475,Grains
Rice,1983,10,0.473,Grains
Rice,1983,11,0.474,Grains
Rice,1983,12,0.479,Grains
Rice,1984,1,0.484,Grains
Rice,1984,2,0.485,Grains
Rice,1984,3,0.476,Grains
Rice,1984,4,0.471,Grains
Rice,1984,5,0.471,Grains
Rice,1984,6,0.477,Grains
Rice,1984,7,0.484,Grains
Rice,1984,8,0.479,Grains
Rice,1984,9,0.478,Grains
Rice,1984,10,0.48,Grains
Rice,1984,11,0.479,Grains
Rice,1984,12,0.472,Grains
Rice,1985,1,0.475,Grains
Rice,1985,2,0.472,Grains
Rice,1985,3,0.476,Grains
Rice,1985,4,0.475,Grains
Rice,1985,5,0.472,Grains
Rice,1985,6,0.467,Grains
Rice,1985,7,0.471,Grains
Rice,1985,8,0.473,Grains
Rice,1985,9,0.473,Grains
Rice,1985,10,0.468,Grains
Rice,1985,11,0.466,Grains
Rice,1985,12,0.45,Grains
Rice,1986,1,0.456,Grains
Rice,1986,2,0.455,Grains
Rice,1986,3,0.453,Grains
Rice,1986,4,0.453,Grains
Rice,1986,5,0.451,Grains
Rice,1986,6,0.446,Grains
Rice,1986,7,0.453,Grains
Rice,1986,8,0.443,Grains
Rice,1986,9,0.434,Grains
Rice,1986,10,0.436,Grains
Rice,1986,11,0.432,Grains
Rice,1986,12,0.434,Grains
Rice,1987,1,0.416,Grains
Rice,1987,2,0.411,Grains
Rice,1987,3,0.394,Grains
Rice,1987,4,0.398,Grains
Rice,1987,5,0.395,Grains
Rice,1987,6,0.393,Grains
Rice,1987,7,0.391,Grains
Rice,1987,8,0.403,Grains
Rice,1987,9,0.395,Grains
Rice,1987,10,0.395,Grains
Rice,1987,11,0.405,Grains
Rice,1987,12,0.422,Grains
Rice,1988,1,0.446,Grains
Rice,1988,2,0.462,Grains
Rice,1988,3,0.468,Grains
Rice,1988,4,0.488,Grains
Rice,1988,5,0.497,Grains
Rice,1988,6,0.492,Grains
Rice,1988,7,0.507,Grains
Rice,1988,8,0.506,Grains
Rice,1988,9,0.503,Grains
Rice,1988,10,0.475,Grains
Rice,1988,11,0.485,Grains
Rice,1988,12,0.484,Grains
Rice,1989,1,0.489,Grains
Rice,1989,2,0.495,Grains
Rice,1989,3,0.488,Grains
Rice,1989,4,0.482,Grains
Rice,1989,5,0.485,Grains
Rice,1989,6,0.486,Grains
Rice,1989,7,0.514,Grains
Rice,1989,8,0.509,Grains
Rice,1989,9,0.52,Grains
Rice,1989,10,0.513,Grains
Rice,1989,11,0.497,Grains
Rice,1989,12,0.504,Grains
Rice,1990,1,0.501,Grains
Rice,1990,2,0.476,Grains
Rice,1990,3,0.502,Grains
Rice,1990,4,0.497,Grains
Rice,1990,5,0.496,Grains
Rice,1990,6,0.494,Grains
Rice,1990,7,0.494,Grains
Rice,1990,8,0.497,Grains
Rice,1990,9,0.505,Grains
Rice,1990,10,0.497,Grains
Rice,1990,11,0.507,Grains
Rice,1990,12,0.491,Grains
Rice,1991,1,0.494,Grains
Rice,1991,2,0.492,Grains
Rice,1991,3,0.498,Grains
Rice,1991,4,0.502,Grains
Rice,1991,5,0.502,Grains
Rice,1991,6,0.506,Grains
Rice,1991,7,0.503,Grains
Rice,1991,8,0.494,Grains
Rice,1991,9,0.506,Grains
Rice,1991,10,0.508,Grains
Rice,1991,11,0.517,Grains
Rice,1991,12,0.51,Grains
Rice,1992,1,0.516,Grains
Rice,1992,2,0.515,Grains
Rice,1992,3,0.515,Grains
Rice,1992,4,0.522,Grains
Rice,1992,5,0.524,Grains
Rice,1992,6,0.52,Grains
Rice,1992,7,0.54,Grains
Rice,1992,8,0.537,Grains
Rice,1992,9,0.542,Grains
Rice,1992,10,0.543,Grains
Rice,1992,11,0.536,Grains
Rice,1992,12,0.525,Grains
Rice,1993,1,0.526,Grains
Rice,1993,2,0.53,Grains
Rice,1993,3,0.525,Grains
Rice,1993,4,0.522,Grains
Rice,1993,5,0.518,Grains
Rice,1993,6,0.518,Grains
Rice,1993,7,0.527,Grains
Rice,1993,8,0.507,Grains
Rice,1993,9,0.494,Grains
Rice,1993,10,0.495,Grains
Rice,1993,11,0.49,Grains
Rice,1993,12,0.495,Grains
Rice,1994,1,0.515,Grains
Rice,1994,2,0.543,Grains
Rice,1994,3,0.556,Grains
Rice,1994,4,0.575,Grains
Rice,1994,5,0.562,Grains
Rice,1994,6,0.555,Grains
Rice,1994,7,0.566,Grains
Rice,1994,8,0.546,Grains
Rice,1994,9,0.534,Grains
Rice,1994,10,0.534,Grains
Rice,1994,11,0.541,Grains
Rice,1994,12,0.534,Grains
Rice,1995,1,0.523,Grains
Rice,1995,2,0.518,Grains
Rice,1995,3,0.511,Grains
Rice,1995,4,0.515,Grains
Rice,1995,5,0.518,Grains
Rice,1995,6,0.518,Grains
Rice,1995,7,0.519,Grains
Rice,1995,8,0.526,Grains
Rice,1995,9,0.523,Grains
Rice,1995,10,0.535,Grains
Rice,1995,11,0.535,Grains
Rice,1995,12,0.553,Grains
Rice,1996,1,0.552,Grains
Rice,1996,2,0.552,Grains
Rice,1996,3,0.556,Grains
Rice,1996,4,0.538,Grains
Rice,1996,5,0.548,Grains
Rice,1996,6,0.537,Grains
Rice,1996,7,0.537,Grains
Rice,1996,8,0.541,Grains
Rice,1996,9,0.54,Grains
Rice,1996,10,0.555,Grains
Rice,1996,11,0.552,Grains
Rice,1996,12,0.546,Grains
Rice,1997,1,0.56,Grains
Rice,1997,2,0.565,Grains
Rice,1997,3,0.564,Grains
Rice,1997,4,0.558,Grains
Rice,1997,5,0.563,Grains
Rice,1997,6,0.558,Grains
Rice,1997,7,0.564,Grains
Rice,1997,8,0.569,Grains
Rice,1997,9,0.564,Grains
Rice,1997,10,0.568,Grains
Rice,1997,11,0.572,Grains
Rice,1997,12,0.575,Grains
Rice,1998,1,0.546,Grains
Rice,1998,2,0.547,Grains
Rice,1998,3,0.545,Grains
Rice,1998,4,0.544,Grains
Rice,1998,5,0.541,Grains
Rice,1998,6,0.536,Grains
Rice,1998,7,0.54,Grains
Rice,1998,8,0.536,Grains
Rice,1998,9,0.544,Grains
Rice,1998,10,0.542,Grains
Rice,1998,11,0.539,Grains
Rice,1998,12,0.543,Grains
Rice,1999,1,0.551,Grains
Rice,1999,2,0.54,Grains
Rice,1999,3,0.544,Grains
Rice,1999,4,0.548,Grains
Rice,1999,5,0.551,Grains
Rice,1999,6,0.553,Grains
Rice,1999,7,0.55,Grains
Rice,1999,8,0.557,Grains
Rice,1999,9,0.547,Grains
Rice,1999,10,0.511,Grains
Rice,1999,11,0.488,Grains
Rice,1999,12,0.502,Grains
Rice,2000,1,0.499,Grains
Rice,2000,2,0.492,Grains
Rice,2000,3,0.481,Grains
Rice,2000,4,0.49,Grains
Rice,2002,5,0.472,Grains
Rice,2002,6,0.47,Grains
Rice,2002,7,0.475,Grains
Rice,2002,8,0.482,Grains
Rice,2002,9,0.471,Grains
Rice,2002,10,0.466,Grains
Rice,2002,11,0.461,Grains
Rice,2002,12,0.458,Grains
Rice,2003,1,0.441,Grains
Rice,2003,2,0.447,Grains
Rice,2003,3,0.44,Grains
Rice,2003,4,0.44,Grains
Rice,2003,5,0.429,Grains
Rice,2003,6,0.428,Grains
Rice,2003,7,0.451,Grains
Rice,2003,8,0.454,Grains
Rice,2003,9,0.461,Grains
Rice,2003,10,0.463,Grains
Rice,2003,11,0.49,Grains
Rice,2003,12,0.482,Grains
Rice,2004,1,0.482,Grains
Rice,2004,2,0.487,Grains
Rice,2004,3,0.504,Grains
Rice,2004,4,0.503,Grains
Rice,2004,5,0.528,Grains
Rice,2004,6,0.538,Grains
Rice,2004,7,0.56,Grains
Rice,2004,8,0.556,Grains
Rice,2004,9,0.565,Grains
Rice,2004,10,0.569,Grains
Rice,2004,11,0.572,Grains
Rice,2004,12,0.572,Grains
Rice,2005,1,0.597,Grains
Rice,2005,2,0.575,Grains
Rice,2005,3,0.57,Grains
Rice,2005,4,0.584,Grains
Rice,2005,5,0.552,Grains
Rice,2005,6,0.547,Grains
Rice,2005,7,0.553,Grains
Rice,2005,8,0.532,Grains
Rice,2005,9,0.544,Grains
Rice,2005,10,0.541,Grains
Rice,2005,11,0.53,Grains
Rice,2005,12,0.524,Grains
Rice,2006,1,0.532,Grains
Rice,2006,2,0.534,Grains
Rice,2006,3,0.534,Grains
Rice,2006,4,0.538,Grains
Rice,2006,5,0.549,Grains
Rice,2006,6,0.549,Grains
Rice,2006,7,0.561,Grains
Rice,2006,8,0.565,Grains
Rice,2006,9,0.55,Grains
Rice,2006,10,0.568,Grains
Rice,2006,11,0.555,Grains
Rice,2006,12,0.555,Grains
Rice,2007,1,0.563,Grains
Rice,2007,2,0.554,Grains
Rice,2007,3,0.548,Grains
Rice,2007,4,0.556,Grains
Rice,2007,5,0.544,Grains
Rice,2007,6,0.529,Grains
Rice,2007,7,0.547,Grains
Rice,2007,8,0.551,Grains
Rice,2007,9,0.546,Grains
Rice,2007,10,0.555,Grains
Rice,2007,11,0.544,Grains
Rice,2007,12,0.551,Grains
Rice,2008,1,0.568,Grains
Rice,2008,2,0.583,Grains
Rice,2008,3,0.584,Grains
Rice,2008,4,0.608,Grains
Rice,2008,5,0.704,Grains
Rice,2008,6,0.753,Grains
Rice,2008,7,0.795,Grains
Rice,2008,8,0.854,Grains
Rice,2008,9,0.853,Grains
Rice,2008,10,0.856,Grains
Rice,2008,11,0.82,Grains
Rice,2008,12,0.813,Grains
Rice,2009,1,0.797,Grains
Rice,2009,2,0.783,Grains
Rice,2009,3,0.774,Grains
Rice,2009,4,0.757,Grains
Rice,2009,5,0.773,Grains
Rice,2009,6,0.766,Grains
Rice,2009,7,0.756,Grains
Rice,2009,8,0.752,Grains
Rice,2009,9,0.76,Grains
Rice,2009,10,0.751,Grains
Rice,2009,11,0.768,Grains
Rice,2009,12,0.751,Grains
Rice,2010,1,0.754,Grains
Rice,2010,2,0.759,Grains
Rice,2010,3,0.764,Grains
Rice,2010,4,0.759,Grains
Rice,2010,5,0.746,Grains
Rice,2010,6,0.739,Grains
Rice,2010,7,0.749,Grains
Rice,2010,8,0.743,Grains
Rice,2010,9,0.723,Grains
Rice,2010,10,0.714,Grains
Rice,2010,11,0.71,Grains
Rice,2010,12,0.728,Grains
Rice,2011,1,0.742,Grains
Rice,2011,2,0.747,Grains
Rice,2011,3,0.745,Grains
Rice,2011,4,0.734,Grains
Rice,2011,5,0.767,Grains
Rice,2011,6,0.755,Grains
Rice,2011,7,0.716,Grains
Rice,2011,8,0.715,Grains
Rice,2011,9,0.719,Grains
Rice,2011,10,0.767,Grains
Rice,2011,11,0.752,Grains
Rice,2011,12,0.729,Grains
Rice,2012,1,0.739,Grains
Rice,2012,2,0.718,Grains
Rice,2012,3,0.7,Grains
Rice,2012,4,0.696,Grains
Rice,2012,5,0.677,Grains
Rice,2012,6,0.681,Grains
Rice,2012,7,0.681,Grains
Rice,2012,8,0.683,Grains
Rice,2012,9,0.684,Grains
Rice,2012,10,0.685,Grains
Rice,2012,11,0.704,Grains
Rice,2012,12,0.714,Grains
Rice,2013,1,0.715,Grains
Rice,2013,2,0.708,Grains
Rice,2013,3,0.714,Grains
Rice,2013,4,0.724,Grains
Rice,2013,5,0.702,Grains
Rice,2013,6,0.723,Grains
Rice,2013,7,0.721,Grains
Rice,2013,8,0.737,Grains
Rice,2013,9,0.741,Grains
Rice,2013,10,0.734,Grains
Rice,2013,11,0.729,Grains
Rice,2013,12,0.735,Grains
Rice,2014,1,0.731,Grains
Rice,2014,2,0.732,Grains
Rice,2014,3,0.733,Grains
Rice,2014,4,0.75,Grains
Rice,2014,5,0.739,Grains
Rice,2014,6,0.742,Grains
Rice,2014,7,0.758,Grains
Rice,2014,8,0.737,Grains
Rice,2014,9,0.746,Grains
Rice,2014,10,0.723,Grains
Rice,2014,11,0.717,Grains
Rice,2014,12,0.7,Grains
Rice,2015,1,0.692,Grains
Rice,2015,2,0.689,Grains
Rice,2015,3,0.67,Grains
Rice,2015,4,0.67,Grains
Rice,2015,5,0.676,Grains
Rice,2015,6,0.691,Grains
Rice,2015,7,0.673,Grains
Rice,2015,8,0.669,Grains
Rice,2015,9,0.662,Grains
Rice,2015,10,0.69,Grains
Rice,2015,11,0.732,Grains
Rice,2015,12,0.711,Grains
Rice,2016,1,0.709,Grains
Rice,2016,2,0.707,Grains
Rice,2016,3,0.711,Grains
Rice,2016,4,0.703,Grains
Rice,2016,5,0.747,Grains
Rice,2016,6,0.734,Grains
Rice,2016,7,0.74,Grains
Rice,2016,8,0.729,Grains
Rice,2016,9,0.721,Grains
Rice,2016,10,0.697,Grains
Rice,2016,11,0.703,Grains
Rice,2016,12,0.693,Grains
Rice,2017,1,0.7,Grains
Rice,2017,2,0.695,Grains
Rice,2017,3,0.692,Grains
Rice,2017,4,0.686,Grains
Rice,2017,5,0.726,Grains
Rice,2017,6,0.752,Grains
Rice,2017,7,0.764,Grains
Rice,2017,8,0.753,Grains
Rice,2017,9,0.741,Grains
Rice,2017,10,0.723,Grains
Rice,2017,11,0.712,Grains
Rice,2017,12,0.711,Grains
Rice,2018,1,0.682,Grains
Rice,2018,2,0.691,Grains
Rice,2018,3,0.682,Grains
Rice,2018,4,0.685,Grains
Rice,2018,5,0.698,Grains
Rice,2018,6,0.689,Grains
Rice,2018,7,0.69,Grains
Rice,2018,8,0.705,Grains
Rice,2018,9,0.693,Grains
Rice,2018,10,0.685,Grains
Rice,2018,11,0.711,Grains
Rice,2018,12,0.712,Grains
Rice,2019,1,0.73,Grains
Rice,2019,2,0.762,Grains
Rice,2019,3,0.757,Grains
Rice,2019,4,0.767,Grains
